0.78,0,0,0,0,0,0,0,0,0,0,0,0,0
0.79,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0.81,0,0,0,0,0,0,0,0,0,0,0,0,0
0.82,0,0,0,0,0,0,0,0,0,0,0,0,0
0.83,0,0,0,0,0,0,0,0,0,0,0,0,0
0.84,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86,0,0,0,0,0,0,0,0,0,0,0,0,0
0.87,0,0,0,0,0,0,0,0,0,0,0,0,0
0.88,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0.91,0,0,0,0,0,0,0,0,0,0,0,0,0
0.92,0,0,0,0,0,0,0,0,0,0,0,0,0
0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
0.94,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01,0,0,0,0,0,0,0,0,0,0,0,0,0
1.02,0,0,0,0,0,0,0,0,0,0,0,0,0
1.03,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04,0,0,0,0,0,0,0,0,0,0,0,0,0
1.05,0,0,0,0,0,0,0,0,0,0,0,0,0
1.06,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07,0,0,0,0,0,0,0,0,0,0,0,0,0
1.08,0,0,0,0,0,0,0,0,0,0,0,0,0
1.09,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12,0,0,0,0,0,0,0,0,0,0,0,0,0
1.13,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14,0,0,0,0,0,0,0,0,0,0,0,0,0
1.15,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0
1.18,0,0,0,0,0,0,0,0,0,0,0,0,0
1.19,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1.21,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23,0,0,0,0,0,0,0,0,0,0,0,0,0
1.24,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25,0,0,0,0,0,0,0,0,0,0,0,0,0
1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
1.27,0,0,0,0,0,0,0,0,0,0,0,0,0
1.28,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34,0,0,0,0,0,0,0,0,0,0,0,0,0
1.35,0,0,0,0,0,0,0,0,0,0,0,0,0
1.36,0,0,0,0,0,0,0,0,0,0,0,0,0
1.37,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38,0,0,0,0,0,0,0,0,0,0,0,0,0
1.39,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41,0,0,0,0,0,0,0,0,0,0,0,0,0
1.42,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43,0,0,0,0,0,0,0,0,0,0,0,0,0
1.44,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75,0,0,0,0,0,0,0,0,0,0,0,0,0
1.76,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
1.83,0,0,0,0,0,0,0,0,0,0,0,0,0
1.84,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
1.86,0,0,0,0,0,0,0,0,0,0,0,0,0
1.87,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9,0,0,0,0,0,0,0,0,0,0,0,0,0
1.91,0,0,0,0,0,0,0,0,0,0,0,0,0
1.92,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94,0,0,0,0,0,0,0,0,0,0,0,0,0
1.95,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97,0,0,0,0,0,0,0,0,0,0,0,0,0
1.98,0,0,0,0,0,0,0,0,0,0,0,0,0
1.99,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2.02,0,0,0,0,0,0,0,0,0,0,0,0,0
2.03,0,0,0,0,0,0,0,0,0,0,0,0,0
2.04,0,0,0,0,0,0,0,0,0,0,0,0,0
2.05,0,0,0,0,0,0,0,0,0,0,0,0,0
2.06,0,0,0,0,0,0,0,0,0,0,0,0,0
2.07,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08,0,0,0,0,0,0,0,0,0,0,0,0,0
2.09,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13,0,0,0,0,0,0,0,0,0,0,0,0,0
2.14,0,0,0,0,0,0,0,0,0,0,0,0,0
2.15,0,0,0,0,0,0,0,0,0,0,0,0,0
2.16,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
2.22,0,0,0,0,0,0,0,0,0,0,0,0,0
2.23,0,0,0,0,0,0,0,0,0,0,0,0,0
2.24,0,0,0,0,0,0,0,0,0,0,0,0,0
2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2.26,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27,0,0,0,0,0,0,0,0,0,0,0,0,0
2.28,0,0,0,0,0,0,0,0,0,0,0,0,0
2.29,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31,-0.00007,0.000017,-0.000045,0.000077,0.000057,0.000114,0.000241,0.000152,0.000183,0.000168,0.000088,0.000206,0.00018
2.32,-0.000378,0.000009,-0.000275,0.000302,0.000211,0.000464,0.000993,0.000616,0.000753,0.000698,0.000362,0.000895,0.000749
2.33,-0.001101,-0.000168,-0.000861,0.00066,0.000428,0.001051,0.00225,0.001391,0.001729,0.001604,0.000835,0.002151,0.001728
2.34,-0.00243,-0.000713,-0.001993,0.001133,0.000668,0.00187,0.003934,0.002475,0.003106,0.002882,0.001523,0.004032,0.003104
2.35,-0.004536,-0.001847,-0.003845,0.001719,0.000901,0.002922,0.005913,0.003874,0.004879,0.004518,0.002458,0.006572,0.004849
2.36,-0.007524,-0.003773,-0.006529,0.002454,0.001134,0.004239,0.008026,0.00563,0.007056,0.006509,0.003705,0.009797,0.006939
2.37,-0.011383,-0.00661,-0.010049,0.003439,0.001437,0.005904,0.010128,0.007838,0.009683,0.008881,0.005374,0.013742,0.009375
2.38,-0.015937,-0.010337,-0.01425,0.004861,0.001971,0.008079,0.012131,0.010679,0.012871,0.011719,0.007646,0.018473,0.012216
2.39,-0.020802,-0.014733,-0.018777,0.007018,0.00301,0.011024,0.014059,0.014429,0.016819,0.015186,0.010777,0.024109,0.015604
2.4,-0.02536,-0.019332,-0.02305,0.010328,0.004957,0.015113,0.01609,0.019479,0.021831,0.019543,0.01511,0.030848,0.019787
2.41,-0.028752,-0.023397,-0.026254,0.015334,0.008351,0.020836,0.018586,0.026328,0.02832,0.025157,0.021069,0.038971,0.02513
2.42,-0.029897,-0.025928,-0.027363,0.022685,0.01385,0.028785,0.022109,0.035569,0.036803,0.032493,0.02915,0.048846,0.032107
2.43,-0.027548,-0.025699,-0.025192,0.033109,0.022201,0.039629,0.027399,0.047855,0.047872,0.042095,0.039887,0.060914,0.041287
2.44,-0.020366,-0.021334,-0.018469,0.047356,0.034193,0.054061,0.035339,0.063852,0.062155,0.054546,0.053815,0.075654,0.053284
2.45,-0.007039,-0.011419,-0.005948,0.066135,0.050585,0.072737,0.046879,0.084166,0.080252,0.070418,0.071419,0.09354,0.068707
2.46,0.013599,0.005362,0.013469,0.090031,0.072025,0.096197,0.062941,0.109273,0.102664,0.090199,0.093069,0.114971,0.088085
2.47,0.042415,0.030073,0.040596,0.119416,0.098961,0.124784,0.084303,0.139435,0.129713,0.114223,0.118956,0.140208,0.111782
2.48,0.07985,0.06337,0.075834,0.154364,0.131548,0.158554,0.111481,0.174617,0.161459,0.14259,0.149032,0.169295,0.139923
2.49,0.125784,0.105357,0.119051,0.194572,0.169566,0.197204,0.144608,0.214421,0.197627,0.175099,0.182949,0.201995,0.172312
2.5,0.179451,0.155474,0.169499,0.239298,0.212359,0.240017,0.183341,0.258036,0.237556,0.211194,0.220025,0.237734,0.208382
2.51,0.240871,0.213746,0.227171,0.289112,0.2604,0.287599,0.228198,0.306102,0.281901,0.251477,0.260826,0.277276,0.248694
2.52,0.311052,0.281079,0.292986,0.345459,0.314986,0.341391,0.280376,0.360118,0.332088,0.29725,0.30666,0.322076,0.29449
2.53,0.390086,0.357568,0.366995,0.408488,0.376277,0.401525,0.340051,0.420167,0.388237,0.34865,0.357636,0.372255,0.345859
2.54,0.477919,0.443142,0.449112,0.478254,0.444334,0.46804,0.407269,0.486242,0.450376,0.405734,0.413793,0.427846,0.402797
2.55,0.574337,0.537556,0.539104,0.554706,0.519113,0.54087,0.481931,0.558238,0.518432,0.468467,0.475094,0.488788,0.465205
2.56,0.678972,0.640386,0.63659,0.637679,0.600457,0.619843,0.563792,0.635948,0.592234,0.536723,0.541423,0.554921,0.532883
2.57,0.79129,0.751036,0.741047,0.726897,0.688095,0.704678,0.652459,0.719062,0.671503,0.610278,0.612582,0.625988,0.605531
2.58,0.910603,0.868741,0.851809,0.821967,0.781639,0.794982,0.747394,0.807169,0.755858,0.688814,0.688288,0.701633,0.682754
2.59,1.036075,0.992579,0.968079,0.922379,0.880588,0.890254,0.847923,0.89976,0.84482,0.771918,0.768181,0.781408,0.764066
2.6,1.166728,1.121486,1.088941,1.027515,0.984328,0.989892,0.953245,0.996233,0.937811,0.859091,0.851821,0.864775,0.848897
2.61,1.301463,1.254275,1.213372,1.136652,1.092145,1.093196,1.062443,1.095901,1.034171,0.94975,0.938695,0.95112,0.936603
2.62,1.43907,1.389658,1.340261,1.248975,1.20323,1.199381,1.174508,1.198002,1.133159,1.043241,1.028226,1.039761,1.026478
2.63,1.578255,1.526269,1.46843,1.36358,1.316691,1.307586,1.288353,1.301713,1.233973,1.138844,1.119775,1.129961,1.117767
2.64,1.717656,1.66269,1.596651,1.479499,1.431568,1.41689,1.402833,1.406157,1.335756,1.235791,1.212657,1.22094,1.209677
2.65,1.855872,1.797481,1.723668,1.595703,1.546847,1.526327,1.516774,1.510423,1.437614,1.333273,1.306148,1.311892,1.301399
2.66,1.991482,1.929202,1.848224,1.711128,1.661476,1.634896,1.62899,1.61358,1.538633,1.430458,1.399497,1.402001,1.392115
2.67,2.123073,2.056445,1.969077,1.824687,1.774384,1.741588,1.738308,1.71469,1.637889,1.526502,1.491937,1.490454,1.481019
2.68,2.249265,2.177859,2.085026,1.935288,1.884495,1.845392,1.843592,1.812826,1.734472,1.620564,1.5827,1.576455,1.567328
2.69,2.368734,2.292173,2.19493,2.041854,1.990752,1.945321,1.943765,1.907085,1.827492,1.71182,1.671024,1.659246,1.650299
2.7,2.480235,2.398217,2.297726,2.143341,2.092128,2.040424,2.037825,1.996606,1.916102,1.799478,1.756171,1.738114,1.729236
2.71,2.582623,2.494947,2.392448,2.238752,2.187647,2.1298,2.124869,2.080581,1.999508,1.882788,1.837433,1.812406,1.803511
2.72,2.674871,2.581456,2.478241,2.327159,2.276399,2.212619,2.204101,2.158269,2.076981,1.961056,1.91415,1.88154,1.872564
2.73,2.75609,2.656991,2.554374,2.40771,2.357553,2.288128,2.274854,2.229008,2.147871,2.033652,1.98571,1.945012,1.935917
2.74,2.825537,2.720961,2.620247,2.479653,2.430373,2.35567,2.33659,2.292223,2.211617,2.100021,2.051569,2.002409,1.993179
2.75,2.882631,2.772945,2.675404,2.542337,2.494228,2.414687,2.388914,2.347436,2.26775,2.159692,2.111249,2.053405,2.044046
2.76,2.926958,2.812692,2.719533,2.595233,2.5486,2.464734,2.431575,2.394272,2.315904,2.212277,2.164352,2.097771,2.088312
2.77,2.958273,2.840126,2.752467,2.637931,2.593094,2.505481,2.464466,2.432464,2.355819,2.257484,2.210558,2.135375,2.125859
2.78,2.976507,2.855335,2.774184,2.670154,2.627439,2.536718,2.48762,2.461851,2.387341,2.295113,2.249635,2.166178,2.156663
2.79,2.981761,2.858569,2.784806,2.691758,2.651495,2.558357,2.50121,2.482385,2.410424,2.325059,2.281438,2.190234,2.180787
2.8,2.974301,2.850227,2.784587,2.702731,2.665252,2.57043,2.505536,2.494125,2.425128,2.347312,2.305908,2.207683,2.198377
2.81,2.954552,2.830848,2.773909,2.703197,2.668828,2.573089,2.501014,2.497236,2.431613,2.361951,2.323074,2.218745,2.209656
2.82,2.923086,2.801093,2.753271,2.693407,2.662462,2.566598,2.488168,2.491983,2.430138,2.369142,2.333047,2.223714,2.214912
2.83,2.880608,2.76173,2.723273,2.673735,2.646514,2.551329,2.467612,2.478723,2.421048,2.369135,2.336021,2.222947,2.214497
2.84,2.827945,2.713616,2.684608,2.644671,2.621453,2.527752,2.440035,2.457902,2.404773,2.362251,2.332262,2.216852,2.20881
2.85,2.766023,2.657677,2.638043,2.606813,2.587847,2.496425,2.406185,2.430039,2.381811,2.348881,2.322107,2.205881,2.198289
2.86,2.695855,2.594893,2.584405,2.56085,2.546355,2.457985,2.366851,2.395718,2.352721,2.329471,2.305955,2.190517,2.183404
2.87,2.618518,2.526271,2.524564,2.507553,2.497709,2.413131,2.322847,2.355582,2.318114,2.304517,2.284256,2.171262,2.164639
2.88,2.535132,2.452835,2.45942,2.447761,2.442706,2.362617,2.274992,2.310311,2.278636,2.274555,2.257506,2.148626,2.14249
2.89,2.446844,2.375599,2.389881,2.382364,2.382189,2.307232,2.224097,2.260619,2.234959,2.240147,2.226237,2.123115,2.117448
2.9,2.354804,2.295558,2.316855,2.312289,2.317035,2.24779,2.170946,2.207235,2.187768,2.201876,2.191004,2.095223,2.089993
2.91,2.260147,2.213664,2.24123,2.238482,2.248137,2.185112,2.116285,2.150895,2.137751,2.16033,2.152379,2.065421,2.060584
2.92,2.163976,2.13082,2.163862,2.161892,2.176391,2.120017,2.060806,2.092327,2.085583,2.116098,2.110941,2.034147,2.029653
2.93,2.06734,2.04786,2.085564,2.083457,2.10268,2.053303,2.005139,2.032241,2.03192,2.069757,2.067261,2.001803,1.997598
2.94,1.971223,1.965547,2.007095,2.004086,2.027859,1.985739,1.949845,1.971318,1.977385,2.021865,2.021902,1.968746,1.964775
2.95,1.876531,1.884559,1.929148,1.924647,1.952743,1.91805,1.895405,1.910198,1.922564,1.972951,1.975403,1.935284,1.9315
2.96,1.784075,1.805487,1.852348,1.845952,1.878097,1.850908,1.84222,1.849478,1.867992,1.923514,1.928272,1.901678,1.898041
2.97,1.694569,1.728834,1.777246,1.768746,1.804619,1.784923,1.790609,1.789694,1.814152,1.874009,1.880984,1.868135,1.864623
2.98,1.608618,1.655009,1.704312,1.693697,1.732939,1.720639,1.740808,1.731328,1.761471,1.824851,1.833971,1.834812,1.831421
2.99,1.526717,1.584334,1.633939,1.621389,1.663608,1.658523,1.692979,1.674792,1.710309,1.776404,1.787619,1.801822,1.79857
3,1.449252,1.517047,1.56644,1.552316,1.597093,1.598965,1.647207,1.620434,1.660969,1.728986,1.742264,1.76923,1.766162
3.01,1.376495,1.453305,1.502052,1.486876,1.533774,1.542276,1.603515,1.568532,1.613687,1.682865,1.69819,1.737065,1.734256
3.02,1.308617,1.393192,1.44094,1.425373,1.473946,1.488688,1.561865,1.519296,1.568638,1.638259,1.65563,1.705323,1.702875
3.03,1.245685,1.336728,1.383204,1.368014,1.417816,1.438357,1.522177,1.472871,1.525938,1.595337,1.614765,1.673975,1.67202
3.04,1.187676,1.283879,1.328882,1.314918,1.365508,1.391367,1.48433,1.42934,1.485648,1.554224,1.575723,1.642974,1.641671
3.05,1.134488,1.234563,1.277958,1.266113,1.317071,1.347733,1.448179,1.388726,1.44778,1.515003,1.538588,1.612262,1.611793
3.06,1.085944,1.188662,1.230375,1.221551,1.272478,1.307409,1.413563,1.351002,1.412299,1.477719,1.503398,1.581778,1.582348
3.07,1.041813,1.146029,1.186034,1.181108,1.231641,1.270297,1.380317,1.316094,1.379135,1.442382,1.470152,1.551465,1.553291
3.08,1.001814,1.1065,1.144811,1.144601,1.194415,1.236253,1.34828,1.283888,1.348186,1.408977,1.438816,1.521276,1.524587
3.09,0.965635,1.069899,1.106558,1.111796,1.160609,1.205098,1.317304,1.254241,1.319324,1.37746,1.409325,1.491181,1.496203
3.1,0.932943,1.036044,1.071115,1.082414,1.129996,1.176624,1.287259,1.226983,1.292408,1.347771,1.381592,1.461169,1.468124
3.11,0.903395,1.004757,1.038315,1.056152,1.102324,1.150608,1.258043,1.201929,1.267282,1.319837,1.355513,1.431251,1.440348
3.12,0.876649,0.975864,1.007986,1.032685,1.077322,1.126814,1.22958,1.178885,1.243788,1.293573,1.330971,1.401464,1.412887
3.13,0.852374,0.9492,0.979962,1.011682,1.054714,1.105007,1.201827,1.157652,1.221769,1.268889,1.307844,1.371871,1.385776
3.14,0.83026,0.924612,0.954084,0.992816,1.034223,1.084958,1.174769,1.138034,1.201073,1.245693,1.286009,1.342557,1.359063
3.15,0.810019,0.901958,0.930201,0.97577,1.015583,1.066446,1.148423,1.119844,1.181559,1.223893,1.265343,1.31363,1.332813
3.16,0.791394,0.88111,0.908175,0.960248,0.998541,1.04927,1.122832,1.102906,1.163099,1.203402,1.245732,1.285217,1.307105
3.17,0.774163,0.861949,0.88788,0.945978,0.982867,1.033248,1.098059,1.08706,1.145577,1.184136,1.227072,1.257457,1.28203
3.18,0.758136,0.844368,0.869203,0.932721,0.968352,1.018223,1.074187,1.072163,1.128898,1.166016,1.209269,1.230502,1.257686
3.19,0.743161,0.828267,0.852041,0.92027,0.954819,1.004061,1.051312,1.058092,1.11298,1.148973,1.192242,1.204503,1.234172
3.2,0.729117,0.813554,0.836304,0.908457,0.942114,0.990653,1.029532,1.044743,1.09776,1.132941,1.175924,1.179613,1.211592
3.21,0.715916,0.800142,0.821912,0.897149,0.930115,0.977916,1.008949,1.032033,1.083189,1.117862,1.160263,1.155975,1.190042
3.22,0.703496,0.787945,0.808791,0.886248,0.918729,0.965788,0.989657,1.019895,1.069234,1.103684,1.14522,1.133721,1.169611
3.23,0.691823,0.77688,0.796874,0.875692,0.907885,0.954229,0.971741,1.008283,1.055872,1.090359,1.130765,1.112965,1.150377
3.24,0.680878,0.766867,0.7861,0.865447,0.897539,0.943216,0.955269,0.997163,1.043092,1.077844,1.116882,1.093797,1.132405
3.25,0.67066,0.757822,0.776409,0.855509,0.887666,0.932742,0.94029,0.986517,1.03089,1.0661,1.103563,1.076286,1.115742
3.26,0.66118,0.749665,0.767743,0.845892,0.87826,0.922811,0.926834,0.976336,1.019269,1.055088,1.090806,1.06047,1.100416
3.27,0.652454,0.742316,0.760047,0.836633,0.869325,0.913435,0.914906,0.96662,1.008234,1.044774,1.078615,1.046361,1.086438
3.28,0.644501,0.735696,0.753265,0.827777,0.860878,0.90463,0.904488,0.957376,0.997793,1.03512,1.066996,1.033943,1.073798
3.29,0.63734,0.729728,0.74734,0.819381,0.852941,0.896415,0.895539,0.948615,0.987954,1.026094,1.055956,1.023169,1.062468
3.3,0.630987,0.724341,0.742217,0.811502,0.845539,0.88881,0.887998,0.940348,0.978723,1.017659,1.045503,1.01397,1.0524
3.31,0.625453,0.719468,0.737841,0.804199,0.838696,0.881827,0.881783,0.932589,0.970102,1.009781,1.035641,1.00625,1.043532
